name,mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad%,radiac_solar_watios_m2,energ_solar_MJ_m2,clase hoy,clase manana
Lima,8,21,17,15,78.8,18.4,183.7,80.8,279,24.1,parcialmente nublado,nublado
Lima,8,19.1,16,14.6,80.5,27.7,158.8,94.9,288.5,24.8,nublado,parcialmente nublado
Lima,8,19,16.9,14.6,81,11.2,215.3,100,284.7,24.6,nublado,nublado
Lima,8,22,17.8,15.1,76.8,16.6,214.7,67.3,281.9,24.3,parcialmente nublado,nublado
Lima,8,22,17.8,15,78,18.4,169.2,67.2,268.4,23.3,parcialmente nublado,parcialmente nublado
Lima,8,22,17.8,15,78.1,20.5,162.9,90.1,284.3,24.6,nublado,parcialmente nublado
Lima,8,23,17,15.3,79.1,31.7,162.5,86,289,25,parcialmente nublado,nublado
Lima,8,20.1,17,15.3,82.6,18.4,176.2,100,287.1,24.8,nublado,parcialmente nublado
Lima,9,23,18.8,15.5,75,25.7,180,69.5,280.5,24.2,parcialmente nublado,nublado
Lima,9,23.1,16,15.5,79.4,20.5,175.9,51.2,285.7,24.7,parcialmente nublado,parcialmente nublado
Lima,9,23,18.8,16.2,80.2,16.6,178.3,96,287,24.7,nublado,parcialmente nublado
Lima,9,23,18,16.2,79.2,22.3,165.1,70.4,257.7,22.3,parcialmente nublado,nublado
Lima,9,23,18.8,15.4,74.9,14.8,174.8,63.5,291.4,25.2,parcialmente nublado,parcialmente nublado
Lima,9,22,17,15.4,77.4,24.1,169.9,89.4,292.7,25.4,parcialmente nublado,parcialmente nublado
Lima,9,20.1,16.7,15.1,79.9,24.1,171,81.7,296.1,25.7,parcialmente nublado,parcialmente nublado
Lima,9,20.8,16,14.7,78.8,18.4,181.6,97.4,304.2,26.1,nublado,parcialmente nublado
Lima,9,21,17,14.9,79,24.1,164.5,90.5,303.2,26.2,nublado,nublado
Lima,9,21.2,17,14.8,78.4,18.4,177.5,100,307.3,26.5,nublado,nublado
Lima,9,20.1,16.2,14.7,81.8,14.8,175.6,89.5,306.8,26.5,parcialmente nublado,nublado
Lima,9,21,16.9,15.3,82,24.1,170.7,70,305,26.3,parcialmente nublado,parcialmente nublado
Lima,9,21.2,16.9,15.2,84.1,20.5,173,89.6,274.8,23.6,parcialmente nublado,parcialmente nublado
Lima,9,20,16.9,15.3,85.2,18.4,178,100,304.2,26.4,nublado,parcialmente nublado
Lima,9,19.1,16,15.3,86.1,16.6,171.7,100,299.1,25.8,nublado,nublado
Lima,9,20,16,14.8,84.3,18.4,163.3,99.5,301,25.9,nublado,nublado
Lima,9,22,16.8,14.3,78.2,25.9,163.1,85.3,299.3,25.7,parcialmente nublado,nublado
Lima,9,22.7,17,15.2,79.3,22.3,176.5,76.8,302.4,26.2,parcialmente nublado,parcialmente nublado
Lima,9,21,17,15.6,83.4,16.6,192.4,98.6,299.8,26,nublado,parcialmente nublado
Lima,9,22,16.8,15.9,82.4,20.5,179.3,97.3,309.7,26.6,nublado,nublado
Lima,9,22,17.8,15.4,80,20.5,167.6,91.9,305.2,26.4,nublado,nublado
Lima,9,22,16.8,15.3,81.7,27.7,167.2,95.6,303.4,26.2,nublado,nublado
Lima,9,21,16.9,15.5,83.9,29.5,169.4,100,298.3,25.8,nublado,nublado
Lima,9,19.1,17,15.2,83.7,24.1,161.2,100,293.4,25.4,nublado,nublado
Lima,9,20.6,17,15.4,83.1,24.1,170.8,100,289,24.9,nublado,nublado
Lima,9,21,17,15.1,81.1,27.7,164.5,98.4,312.4,27,nublado,nublado
Lima,9,20.1,16,14.6,81.7,20.5,174.9,100,315.2,27.3,nublado,nublado
Lima,9,20,17,14.8,80.6,16.6,198.8,100,325.7,28.3,nublado,nublado
Lima,9,23,17.7,15.6,78.8,14.8,185.3,96.1,322.2,27.8,nublado,nublado
Lima,9,22,18,15.2,76.7,18.4,172.1,71.6,315,27.2,parcialmente nublado,nublado
Lima,10,23,16.9,14.7,74.1,22.3,174.3,47.4,320.3,27.6,parcialmente nublado,parcialmente nublado
Lima,10,23,18,15.7,77.4,25.9,169.9,75.7,311.6,27,parcialmente nublado,parcialmente nublado
Lima,10,22,17.8,16.2,81,24.1,171.2,97.5,328.4,28.4,nublado,parcialmente nublado
Lima,10,23,18,16.2,80.9,29.5,167.9,88.3,317.8,27.5,parcialmente nublado,nublado
Lima,10,21,18,15.9,81.7,20.5,175.8,97.7,302.6,26.1,nublado,parcialmente nublado
Lima,10,21,17.9,16.1,81.2,20.5,185.1,100,283.9,24.4,nublado,nublado
Lima,10,21,17.7,16.2,83.5,27.7,161.7,100,324.8,28,nublado,nublado
Lima,10,24.1,17.9,15.9,76.7,24.1,167.1,80.1,330.7,28.7,parcialmente nublado,nublado
Lima,10,22,18,16.2,80.5,25.9,169,98.4,330.4,28.5,nublado,parcialmente nublado
Lima,10,23.1,18,15.7,78.8,22.3,173.7,97.7,335.1,28.9,nublado,nublado
Lima,10,23,17.9,15.4,78.1,18.4,195.8,97.9,339.1,29.4,nublado,nublado
Lima,10,22,18,15.3,77.2,18.4,182.8,97.1,330,28.5,nublado,nublado
Lima,10,22.7,18,15.3,76.6,27.7,167.1,94.9,330.2,28.5,nublado,nublado
Lima,10,22,18,15.1,78.1,27.7,166.7,97,329.8,28.5,nublado,nublado
Lima,10,22,16.5,15.2,79.5,16.6,193.6,94.9,312.8,27,nublado,nublado
Lima,10,23,16.4,15.3,79.2,24.5,180.5,92.7,272,23.4,nublado,nublado
Lima,10,20.7,18,15.8,82.1,18.4,183.3,100,319,27.6,nublado,nublado
Lima,10,23,17.9,16.1,80.2,20.5,184.2,91.2,326.1,28.2,nublado,nublado
Lima,10,24,17.7,16.5,80.3,24.1,165.9,82.1,324.9,28,parcialmente nublado,nublado
Lima,10,22,18,16.3,81.8,25.9,172.6,98.9,334.9,28.9,nublado,parcialmente nublado
Lima,10,21,18,16.5,86.1,13,211.3,99.5,337.4,29.4,nublado,nublado
Lima,10,21,18,17,86.8,14.8,178.1,100,326.8,28.2,nublado,nublado
Lima,10,23,17.8,16.9,84.7,27.7,166.5,89.4,322.4,27.9,parcialmente nublado,nublado
Lima,10,21.7,18,17,88.3,24.1,165.9,98.6,303.3,26.3,nublado,parcialmente nublado
Lima,10,22,18,16.5,84.3,25.9,163.6,100,144.9,12.6,nublado,nublado
Lima,10,21,18,16.5,84.1,20.5,168.5,100,309.2,26.8,nublado,nublado
Lima,10,24.1,18.8,16.1,76.8,22.3,173.5,86.6,328.5,28.3,parcialmente nublado,nublado
Lima,10,23,18.8,16.4,79,25.9,168.2,91.2,283.2,24.7,nublado,parcialmente nublado
Lima,10,22.2,18,16.4,80.6,27.7,175.5,97.7,322.9,27.8,nublado,nublado
Lima,10,21,18,15.9,80.9,18.4,186.3,100,344.1,29.7,nublado,nublado
Lima,10,22,18,15.5,78,18.4,175.8,99.1,346.7,30,nublado,nublado
Lima,11,21.1,18,15.5,78.7,18.4,166.2,100,314.6,27.2,nublado,nublado
Lima,11,21,18,15.3,75.7,24.1,170,100,324.3,28.2,nublado,nublado
Lima,11,22,18.8,15.6,76.5,34.3,161,88.2,346.1,29.8,parcialmente nublado,nublado
Lima,11,22.1,18,16,80.1,24.1,174.2,95.7,329.4,28.5,nublado,parcialmente nublado
Lima,11,22,17,15.9,81.9,16.6,196.5,99.3,215.1,18.5,nublado,nublado
Lima,11,22,18.8,15.8,77.2,25.9,161.2,98.7,290.3,25,nublado,nublado
Lima,11,21.2,17.9,15.6,78.8,22.3,175.3,100,328.4,28.4,nublado,nublado
Lima,11,21,18,15,76.5,18.4,181.4,100,329.8,28.3,nublado,nublado
Lima,11,22,18,15.4,77.7,27.7,166.3,93.5,210.2,18.2,nublado,nublado
Lima,11,23.1,17.8,15.8,77.7,34.3,170.6,61.4,341.2,29.5,lluvioso,nublado
Lima,11,22,18.1,16,79.9,17.3,219.4,95.1,318.9,27.5,nublado,lluvioso
Lima,11,23.1,17.4,16.5,81.1,18.7,194.7,88.7,312.5,27.1,parcialmente nublado,nublado
Lima,11,22.1,18.7,16.4,81.1,16.6,184.2,98.3,310.5,26.8,lluvioso,parcialmente nublado
Lima,11,21.1,18.1,16.4,82.5,18.4,189.1,100,317.2,27.4,nublado,lluvioso
Lima,11,21.2,18.1,16.5,81.7,25.9,169.2,100,319.2,27.6,nublado,nublado
Lima,11,22.1,18.1,16.3,80.5,18.4,173.3,97.5,347.9,30.2,nublado,nublado
Lima,11,23.1,18.6,16.3,78.5,22.3,180.8,98.3,349.6,30.4,nublado,nublado
Lima,11,23.1,18.1,16.5,80.5,22.3,170.7,98.8,334.7,29,nublado,nublado
Lima,11,22.1,17.7,17.1,83.6,20.5,174.9,98.8,343.3,29.6,nublado,nublado
Lima,11,22.1,18.9,17,82.7,20.5,175,93.8,335.4,28.9,nublado,nublado
Lima,11,22.1,17.9,17,83.9,25.9,166.2,79.2,288.6,24.8,lluvioso,nublado
Lima,11,21.1,18.7,17,84.6,18.4,168.3,99.2,232.8,20,nublado,lluvioso
Lima,11,23.1,18.1,17,83.5,14.8,186.6,99.2,295.6,25.5,nublado,nublado
Lima,11,23.4,18.9,17.1,81.2,22.3,171.9,79.9,333.4,28.8,parcialmente nublado,nublado
Lima,11,23.7,19.1,17.2,81.2,29.5,164.4,67.4,332.8,28.8,parcialmente nublado,parcialmente nublado
Lima,11,23.2,19.1,17.6,82.8,27.7,167.8,99.2,287.3,24.9,nublado,parcialmente nublado
Lima,11,22.1,19.1,17.8,86.2,18.4,174.2,100,335.1,28.9,nublado,nublado
Lima,11,23.1,18.9,17.6,84.1,20.5,183.1,95,332,28.6,nublado,nublado
Lima,11,24.1,19.1,17.4,81.2,24.1,169.4,80.8,344,29.6,parcialmente nublado,nublado
Lima,11,22.2,19.1,16.9,81.1,24.1,172.7,99.2,244.8,21,nublado,parcialmente nublado
Lima,12,22.2,19.1,16.8,79.8,20.5,172,99.6,345.7,29.8,nublado,nublado
Lima,12,23.1,19.1,16.9,80.6,27.7,164,95.4,311,26.8,nublado,nublado
Lima,12,23.1,19.1,17.1,81.8,29.5,172.8,79.4,256.8,22.1,parcialmente nublado,nublado
Lima,12,23.1,18.1,16.7,79.5,24.1,167.8,95.3,306.8,26.4,nublado,parcialmente nublado
Lima,12,25.1,18.1,16.5,76,24.1,178.4,55.2,347.3,30,parcialmente nublado,nublado
Lima,12,24.1,19.1,16.8,78.5,29.5,160.9,68.3,351.4,30.4,parcialmente nublado,parcialmente nublado
Lima,12,22.1,19.1,16.9,79.2,20.5,174.3,100,351.4,30.4,nublado,parcialmente nublado
Lima,12,24.1,19.9,16.9,76.8,27.7,171.7,77.9,349.2,30.3,parcialmente nublado,nublado
Lima,12,25.1,18.9,17.3,76.9,29.5,164.2,51.7,342.3,29.7,parcialmente nublado,parcialmente nublado
Lima,12,25.1,19.7,18.4,80.9,25.9,167.9,66.3,316.3,27.3,parcialmente nublado,parcialmente nublado
Lima,12,24.1,20.6,18.2,80.8,22.3,173.6,94,348.5,30.3,nublado,parcialmente nublado
Lima,12,25.1,20.1,18,79.5,25.9,168.9,84.6,348.3,30.3,parcialmente nublado,nublado
Lima,12,23.1,20.1,17.6,79.1,25.9,164.4,100,351.3,30.4,nublado,parcialmente nublado
Lima,12,24.1,20.1,17.8,78.6,24.1,164.6,90.8,320.1,27.8,nublado,nublado
Lima,12,26.1,20.1,17.8,77.2,24.1,170.3,52.7,336.3,29,parcialmente nublado,nublado
Lima,12,25.1,20.1,18.5,80.4,25.9,167.5,79.5,326.5,28.3,lluvioso,parcialmente nublado
Lima,12,25.1,21.1,18.5,79.5,20.5,183.2,98.8,328,28.3,nublado,lluvioso
Lima,12,23.1,19.9,18.6,83.7,18.4,168.3,100,272.6,23.5,nublado,nublado
Lima,12,25.1,21.1,18.7,79.8,36,167.9,93.3,289.5,25,lluvioso,nublado
Lima,12,25.1,21.1,19,82,24.1,165.4,96.3,307.8,26.6,lluvioso,lluvioso
Lima,12,23.4,20.7,18.7,82.3,24.1,171.2,100,304.1,26.4,nublado,lluvioso
Lima,12,24.2,21.1,18.6,80.8,24.1,176.6,95.9,327.3,28.4,nublado,nublado
Lima,12,24.1,20.9,19.1,82.7,16.6,177.2,100,316.5,27.4,nublado,nublado
Lima,12,24.1,21.1,19.1,82.2,20.5,167.2,97.9,299.1,25.7,nublado,nublado
Lima,12,25.1,21.1,19.1,81.8,22.3,174.6,96.7,312.8,26.9,nublado,nublado
Lima,12,25.1,20.7,19,80.5,24.1,167.7,88.6,311.2,26.9,parcialmente nublado,nublado
Lima,12,24.4,20.9,18.7,79.6,18.4,171.2,100,339.2,29.4,nublado,parcialmente nublado
Lima,12,28.2,22.1,18.6,71.5,25.9,166.9,50.8,335.3,29.2,parcialmente nublado,nublado
Lima,12,25.1,21.1,18.4,78.2,27.7,172.4,65,350.1,30.4,parcialmente nublado,parcialmente nublado
Lima,12,24.1,20.9,18.1,77.7,25.9,179.8,96.7,348.2,30.3,nublado,parcialmente nublado
Lima,1,25.2,20.4,17.8,75.4,22.3,167.3,68.3,349,30.2,parcialmente nublado,nublado
Lima,1,26.1,22.1,18.9,74.6,20.5,184,85.9,335.1,28.9,parcialmente nublado,parcialmente nublado
Lima,1,27.1,22.1,19.6,75.9,25.9,168.4,61,335.5,28.9,parcialmente nublado,parcialmente nublado
Lima,1,27.1,22.1,19.9,78.8,31.7,166,65.1,340.8,29.5,parcialmente nublado,parcialmente nublado
Lima,1,25.2,22.1,20,81.2,25.9,171.3,87.5,331.4,28.7,parcialmente nublado,parcialmente nublado
Lima,1,26.2,22.1,20,80.7,22.3,160,99.2,338.9,29.6,nublado,parcialmente nublado
Lima,1,27.1,22.1,20,79.1,24.1,168.6,82.1,340.8,29.4,parcialmente nublado,nublado
Lima,1,27.1,22.1,20,78.1,18.4,185.3,57.8,340.5,29.4,parcialmente nublado,parcialmente nublado
Lima,1,27.1,19.3,19.3,77.3,18.4,201.4,72.4,340.3,29.4,parcialmente nublado,parcialmente nublado
Lima,1,28.1,22.9,20,76.2,32.4,169.9,72.3,341.9,29.7,parcialmente nublado,parcialmente nublado
Lima,1,27.1,21.9,19.9,77.8,29.5,173.2,50.1,326.2,28.2,parcialmente nublado,parcialmente nublado
Lima,1,25.1,22.1,19.7,79.6,20.5,174.7,100,327.4,28.3,nublado,parcialmente nublado
Lima,1,27.1,22.1,18.9,74.2,31.7,166.6,72.4,337.1,29,parcialmente nublado,nublado
Lima,1,28.1,22.1,19.1,73.6,20.5,175.7,78,292.1,25.3,parcialmente nublado,parcialmente nublado
Lima,1,29.1,22.1,19.2,71.1,20.5,173.1,73.9,260.6,22.4,parcialmente nublado,parcialmente nublado
Lima,1,28.1,22.1,19.7,75,24.1,172,54.5,288.2,24.6,parcialmente nublado,parcialmente nublado
Lima,1,27.2,21.1,19.5,76.2,18.4,173.7,74.5,308.2,26.5,parcialmente nublado,parcialmente nublado
Lima,1,29.1,21.9,19.6,73.6,20.5,172.8,71.3,290.5,25.2,parcialmente nublado,parcialmente nublado
Lima,1,28.1,23.1,20.3,75.8,24.1,168.3,87.4,300.5,25.8,parcialmente nublado,parcialmente nublado
Lima,1,28.4,22.1,20.4,78.4,22.3,168.3,73.2,317.6,27.4,parcialmente nublado,parcialmente nublado
Lima,1,28.1,23.1,20.5,79.7,27.7,164.9,76.5,341.4,29.4,parcialmente nublado,parcialmente nublado
Lima,1,26.1,22.6,20.3,79.7,27.7,170,99.6,324.6,28.1,nublado,parcialmente nublado
Lima,1,29.1,21.9,20.5,77.3,18.4,179.1,58.4,314,27.2,lluvioso,nublado
Lima,1,28.1,23.1,20.9,77.5,22.3,173,67.7,320.4,27.5,parcialmente nublado,lluvioso
Lima,1,28.1,22.1,21.3,81,20.5,171.5,48.7,335.6,29,parcialmente nublado,parcialmente nublado
Lima,1,29.1,23.4,21.1,75.6,18.4,175,92.1,323.4,27.8,nublado,parcialmente nublado
Lima,1,29.6,23.7,21.2,76.1,25.9,170,73.7,310.7,26.9,parcialmente nublado,nublado
Lima,1,28.1,23.1,21.4,78.4,29.5,168,70,254.8,22,parcialmente nublado,parcialmente nublado
Lima,1,29.1,23.6,21.2,75.7,24.1,166.5,76.8,297.7,25.6,lluvioso,parcialmente nublado
Lima,2,28.4,23.1,21.4,81.9,27.7,167.6,78.3,203.6,17.4,lluvioso,lluvioso
Lima,2,29.2,23.1,21.3,78.4,28.8,168.4,89,284,24.5,lluvioso,lluvioso
Lima,2,28.1,24.1,21.7,80,29.5,164.2,80.2,294.2,25.3,lluvioso,lluvioso
Lima,2,28.1,23.9,21.5,78.6,27.7,164.2,73.7,323.9,28,parcialmente nublado,lluvioso
Lima,2,30.1,23.6,21.3,75.8,25.9,168.8,62.7,278.9,24.1,parcialmente nublado,parcialmente nublado
Lima,2,29.4,23.1,21.2,76.9,35.3,167.9,66.2,295.4,25.4,parcialmente nublado,parcialmente nublado
Lima,2,28.2,21.9,21.2,79.7,27.7,168.5,63.1,300.5,26.1,parcialmente nublado,parcialmente nublado
Lima,2,27.1,23.7,21.3,81.6,25.9,170.7,91.5,283.6,24.5,nublado,parcialmente nublado
Lima,2,29.1,23.1,21.3,81.6,18.4,188.6,82.7,293.6,25.4,lluvioso,nublado
Lima,2,29.1,22.9,21.3,81,13,203.8,85.8,227.1,19.6,lluvioso,lluvioso
Lima,2,28.1,23.1,21.3,81,13,212.3,95.4,250.2,21.6,nublado,lluvioso
Lima,2,29.1,23.1,21.1,77.8,20.5,182,83.1,293.8,25.2,lluvioso,nublado
Lima,2,29.1,23.1,21.4,79.1,25.9,171.2,67.9,254.5,22,parcialmente nublado,lluvioso
Lima,2,28.2,23.1,20.7,79.9,22.3,179.5,51.3,318.7,27.6,parcialmente nublado,parcialmente nublado
Lima,2,28.2,22.1,21.1,79.8,22.3,182.9,74.1,265.4,23,lluvioso,parcialmente nublado
Lima,2,29.1,23.1,21.1,76.2,22.3,172.2,68.5,271.2,23.4,parcialmente nublado,lluvioso
Lima,2,28.1,23.1,20.9,78.7,24.1,170.5,63,271.1,23.5,parcialmente nublado,parcialmente nublado
Lima,2,28.9,23.1,21.5,80.3,24.1,172.2,67.4,302.9,26.1,lluvioso,parcialmente nublado
Lima,2,30.1,23.7,21.3,76.2,20.5,180.3,72.6,222.8,19.3,lluvioso,lluvioso
Lima,2,30.2,23.6,21.2,75.1,18.4,174.2,75.7,243.1,20.9,parcialmente nublado,lluvioso
Lima,2,29.4,23.1,20.8,73.6,25.9,171.4,56.9,318.2,27.5,parcialmente nublado,parcialmente nublado
Lima,2,29.1,23.1,20.8,73.6,31.7,164.5,73.8,216.7,18.8,lluvioso,parcialmente nublado
Lima,2,28.1,23.9,21.8,79.8,38.9,163,77.5,268.5,23.2,lluvioso,lluvioso
Lima,2,30.1,24.1,22.3,79.4,20.5,175.3,83.6,259.5,22.3,lluvioso,lluvioso
Lima,2,32.1,23.7,22,76.9,20.5,181.8,90.4,244.8,21.2,lluvioso,lluvioso
Lima,2,31.1,23.4,21.4,73.2,24.1,170.9,68,268.9,23.2,lluvioso,lluvioso
Lima,2,30.1,23.9,21.7,76.3,42.5,165.9,69.4,272,23.3,parcialmente nublado,lluvioso
Lima,2,27.1,23.1,21.3,80.6,54,159.2,88.3,241.4,20.8,lluvioso,parcialmente nublado
Lima,3,29.1,23.1,21.4,78.1,24.1,170.6,77.8,217.6,18.7,lluvioso,lluvioso
Lima,3,29.1,22.7,21.5,79.6,27.7,171.7,82.8,183.9,15.9,lluvioso,lluvioso
Lima,3,28.1,21.7,21.6,82.4,18.4,193.5,81.9,217.3,18.7,lluvioso,lluvioso
Lima,3,30.1,22.1,21.2,79.3,22.3,178.5,57.4,223.7,19.2,lluvioso,lluvioso
Lima,3,29.1,22.9,20.4,75.1,31.7,165.3,83,247.1,21.4,lluvioso,lluvioso
Lima,3,28.1,22.7,20.6,76.7,25.9,164.5,74.5,220,18.9,lluvioso,lluvioso
Lima,3,29.1,23.1,20.9,77,20.5,174.8,87.7,184.1,16,lluvioso,lluvioso
Lima,3,29.1,22.7,21.3,79.2,24.1,172,61.2,258.1,22.2,lluvioso,lluvioso
Lima,3,28.1,23.1,21.6,82.5,27.7,172.2,73.9,285.7,24.9,lluvioso,lluvioso
Lima,3,28.1,22.1,21.1,80.4,20.5,173.3,78.4,265.3,22.8,lluvioso,lluvioso
Lima,3,29.1,22.7,21,78.3,16.6,179.5,85,292.4,25.3,lluvioso,lluvioso
Lima,3,28.6,22.1,21.1,79.8,22.3,184.1,66.4,256.4,22.1,lluvioso,lluvioso
Lima,3,28.7,22.1,21.2,82,18.4,177.1,57,285.2,24.5,lluvioso,lluvioso
Lima,3,29.1,22.1,21,80.4,20.5,188.7,53.5,285.1,24.6,parcialmente nublado,lluvioso
Lima,3,28.1,22.9,20.8,80.1,22.3,178.4,75.3,256.9,22.2,parcialmente nublado,parcialmente nublado
Lima,3,26.4,21.9,20.5,80.9,35.3,164.9,64.4,239.5,20.4,lluvioso,parcialmente nublado
Lima,3,27.1,22.1,20.9,82.2,29.5,169.1,54.5,265.3,22.9,lluvioso,lluvioso
Lima,3,27.1,22.1,20.6,80.6,29.5,165.3,64.3,233.8,20.2,lluvioso,lluvioso
Lima,3,27.1,21.7,20.6,81.3,27.7,167.9,60.7,240.6,20.8,lluvioso,lluvioso
Lima,3,28.1,22.1,20.5,77.6,27.7,170.4,66.6,270.1,23.4,lluvioso,lluvioso
Lima,3,30.1,22.1,20.3,77.1,24.1,170.5,71.5,255.7,22.1,lluvioso,lluvioso
Lima,3,29.1,21.9,20.2,78.6,20.5,180,72.2,245.9,21.2,lluvioso,lluvioso
Lima,3,27.1,21.1,20.6,82.5,22.3,177,70.4,243.3,21.1,lluvioso,lluvioso
Lima,3,28.1,21.9,20.5,79.9,24.1,176.9,62.1,256.2,22,parcialmente nublado,lluvioso
Lima,3,27.1,21.9,20.1,81.1,14.8,182.5,58.3,265.8,23.1,parcialmente nublado,parcialmente nublado
Lima,3,30.1,21.1,19.8,74.8,18.4,177.4,74.6,254.8,21.9,lluvioso,parcialmente nublado
Lima,3,28.1,22.1,20.2,76.4,29.5,166.6,51.3,239.9,20.9,parcialmente nublado,lluvioso
Lima,3,28.1,22.1,20.7,78.3,16.6,190.3,42.3,278.4,24.1,parcialmente nublado,parcialmente nublado
Lima,3,28.2,22.1,20.5,75.6,24.1,176.5,51.1,251,21.6,lluvioso,parcialmente nublado
Lima,3,29.1,22.1,20.8,78,20.5,175.5,59.2,266.8,22.9,lluvioso,lluvioso
Lima,3,28.2,21.6,20.8,79.7,16.6,193.7,70.7,246,21.2,lluvioso,lluvioso
Lima,4,29.1,22.9,20.4,76.4,25.9,171.2,76.5,233.5,20.2,lluvioso,lluvioso
Lima,4,26.1,21.9,20.2,82,22.3,174.4,75,240.2,20.6,lluvioso,lluvioso
Lima,4,28.7,22.1,20.3,79.4,18.4,182.2,83.9,237.3,20.5,lluvioso,lluvioso
Lima,4,28.1,21.1,20.2,79.7,25.2,184.1,47.1,266.1,23,lluvioso,lluvioso
Lima,4,29.1,21.1,19.8,77.7,14.8,200.1,40,264.6,22.8,parcialmente nublado,lluvioso
Lima,4,26.1,21.6,20.1,82.8,25.9,171,49.1,258,22.2,lluvioso,parcialmente nublado
Lima,4,26.1,20.1,20,85.1,22.3,180.1,62.5,257,22,lluvioso,lluvioso
Lima,4,25.1,21.1,19.7,82.9,24.1,188.1,72.9,242.3,21.1,lluvioso,lluvioso
Lima,4,26.1,21.1,19.5,81.6,21.6,182.6,71.4,256.1,22.2,lluvioso,lluvioso
Lima,4,26.1,20.9,19.3,81.2,18,231.3,77.1,242.9,21.1,lluvioso,lluvioso
Lima,4,25.7,20.7,19.1,81,24.1,194.7,81.9,262.7,22.7,lluvioso,lluvioso
Lima,4,26.1,20,19.4,82,36,164.3,66.4,262,22.7,lluvioso,lluvioso
Lima,4,26.1,19.1,19.5,84.7,18.4,176,54,270.7,23.5,parcialmente nublado,lluvioso
Lima,4,27.1,19.1,19.2,81,21.6,179,55.3,267.4,23.1,parcialmente nublado,parcialmente nublado
Lima,4,26.4,20.1,19.1,82.8,16.6,178.1,78.5,255,22,parcialmente nublado,parcialmente nublado
Lima,4,26.1,20.6,19.3,82.3,22.3,185.5,73,232.6,20.2,parcialmente nublado,parcialmente nublado
Lima,4,26.1,20.3,19.3,82.1,24.1,171.4,49.4,238.8,20.5,parcialmente nublado,parcialmente nublado
Lima,4,25.1,20.1,19.1,83.1,31.7,168.5,61.3,243.9,20.9,lluvioso,parcialmente nublado
Lima,4,25.1,20.1,18.9,82.9,25.9,173.7,63.8,186.8,16.3,lluvioso,lluvioso
Lima,4,24.7,19.9,18.4,82.9,24.1,177.3,74.1,237.9,20.6,lluvioso,lluvioso
Lima,4,23.1,19.1,18,84.7,18.4,282.3,80.1,242.5,20.9,parcialmente nublado,lluvioso
Lima,4,23.1,18.7,18.1,87.1,16.6,234.2,76.2,242,20.8,parcialmente nublado,parcialmente nublado
Lima,4,22.1,18.9,18.1,88.1,16.6,252.4,90,231,19.9,parcialmente nublado,parcialmente nublado
Lima,4,21.2,18.1,18,90.7,13,262.2,75.1,261.3,22.6,parcialmente nublado,parcialmente nublado
Lima,4,26.1,18.6,18.1,81.9,24.1,179.4,67.7,255.3,22,parcialmente nublado,parcialmente nublado
Lima,4,25.1,18.1,18.2,85.1,14.8,263.7,34.7,255.1,22,parcialmente nublado,parcialmente nublado
Lima,4,23.1,19.1,18.1,87.4,18.4,221.4,66,243.1,21,parcialmente nublado,parcialmente nublado
Lima,4,24.2,18.6,17.9,82,27.7,174,56.5,238.2,20.5,parcialmente nublado,parcialmente nublado
Lima,4,24.1,18.9,17.7,81.2,32.4,166.6,32.3,254.9,22.2,parcialmente nublado,parcialmente nublado
Lima,4,22.1,18.9,17.5,82.2,31.7,168.3,78.8,242.9,21,parcialmente nublado,parcialmente nublado
Lima,5,26.1,18.1,17.1,73.9,25.9,166.9,21,238.6,20.6,parcialmente nublado,parcialmente nublado
Lima,5,25.1,19.1,17.8,79.9,24.1,172.3,34.4,236,20.5,lluvioso,parcialmente nublado
Lima,5,24.2,18.7,18.3,85.2,16.6,182.4,50,216.9,18.8,parcialmente nublado,lluvioso
Lima,5,23.1,18.7,18.2,87.4,24.1,191.7,49.8,253.9,21.9,parcialmente nublado,parcialmente nublado
Lima,5,23.4,17.9,17.4,82.1,27.7,173.8,26.8,218.6,18.9,parcialmente nublado,parcialmente nublado
Lima,5,24.9,18.1,17.3,80.8,16.6,189.6,31.9,240.7,20.8,lluvioso,parcialmente nublado
Lima,5,24.1,17.7,17.4,82.5,16.6,183.5,31.5,245.9,21.2,parcialmente nublado,lluvioso
Lima,5,26.1,17.9,17.5,81,18,202.8,59.4,260.3,22.5,parcialmente nublado,parcialmente nublado
Lima,5,25.1,18.1,17.7,80.6,25.9,176,52.4,253.3,21.9,parcialmente nublado,parcialmente nublado
Lima,5,22.1,18.1,18,89.6,20.5,198.6,91.7,244.9,21.1,nublado,parcialmente nublado
Lima,5,22.1,17.9,17.4,86.1,29.5,182.4,73.9,235.1,20.4,parcialmente nublado,nublado
Lima,5,22.4,18.1,17.2,83.6,25.9,172.3,88.6,217.7,18.8,parcialmente nublado,parcialmente nublado
Lima,5,23.1,17.1,16.9,84.5,24.1,179.3,55.6,216.5,18.7,parcialmente nublado,parcialmente nublado
Lima,5,21.9,18.1,16.6,82.4,14.8,220.2,88.2,227,19.7,lluvioso,parcialmente nublado
Lima,5,22.1,18.2,16.8,82.7,14.8,237.7,68.6,196.7,17.2,lluvioso,lluvioso
Lima,5,21.9,18.1,17.1,85.4,16.6,287.2,81,238.9,20.8,parcialmente nublado,lluvioso
Lima,5,21.1,18.1,17.1,86.7,14.8,273.3,95.8,230.4,19.9,nublado,parcialmente nublado
